SALE_TYPE,SOLD_DATE,PROPERTY_TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE_FEET,LOT_SIZE,YEAR_BUILT,DAYS_ON_MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT_OPEN_HOUSE_START_TIME,NEXT_OPEN_HOUSE_END_TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1450 Franklin St #1207,San Francisco,CA,94109,1485000,2,2,Van Ness/Civic Center,1076,,2017,2,1380,841,Active,May-23-2017 09:00 AM,May-23-2017 11:00 AM,http://www.redfin.com/CA/San-Francisco/1450-Franklin-St-94109/unit-1207/home/113996795,San Francisco MLS,458377,N,Y,37.78817,-122.4234712
MLS Listing,,Condo/Co-op,1450 Franklin St #405,San Francisco,CA,94109,1490000,2,2,Van Ness/Civic Center,1325,,2017,23,1125,960,Active,,,http://www.redfin.com/CA/San-Francisco/1450-Franklin-St-94109/unit-405/home/113830011,San Francisco MLS,457499,N,Y,37.7881078,-122.4233468
MLS Listing,,Condo/Co-op,10 Mint Plz #1,San Francisco,CA,94103,1490000,2,2,South of Market,1559,,2006,87,956,1426,Active,,,http://www.redfin.com/CA/San-Francisco/10-Mint-Plz-94103/unit-1/home/11743330,San Francisco MLS,454844,N,Y,37.7828787,-122.408096
MLS Listing,,Condo/Co-op,72 Townsend #711,San Francisco,CA,94107,1495000,2,2,South Beach,1106,,,129,1352,836,Active,,,http://www.redfin.com/CA/San-Francisco/72-Townsend-St-94107/unit-711/home/110052819,San Francisco MLS,453636,N,Y,37.7812595,-122.3902125
New Construction Plan,,Condo/Co-op,Residence 06,San Francisco,CA,94109,1495000,2,2,1450 Franklin,1273,,,,1174,,Active,,,http://www.redfin.com/CA/San-Francisco/1450-Franklin/Residence-06/home/109294399,NewHomeFeed,Plan-325689,N,Y,37.7881078,-122.4233468
MLS Listing,,Condo/Co-op,1000 3rd St #401,San Francisco,CA,94158,1495000,2,2,Mission Bay,1282,,,17,1166,824,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-401/home/113870413,San Francisco MLS,457762,N,Y,37.7734359,-122.3898896
New Construction Plan,,Condo/Co-op,R1-401,San Francisco,CA,94158,1495000,2,2,ONE Mission Bay,1282,,,,1166,,Active,,,http://www.redfin.com/CA/San-Francisco/ONE-Mission-Bay/R1-401/home/113893570,NewHomeFeed,Plan-359807,N,Y,37.775051,-122.390643
MLS Listing,,Condo/Co-op,692 Castro St,San Francisco,CA,94114,1495000,2,2,Eureka Valley/Dolore,1542,,1925,4,970,400,Active,,,http://www.redfin.com/CA/San-Francisco/692-Castro-St-94114/home/1343315,San Francisco MLS,458312,N,Y,37.757871,-122.435081
MLS Listing,,Single Family Residential,494 Joost Ave,San Francisco,CA,94127,1495000,4,3,Sunnyside,1762,2495,1958,10,848,,Active,,,http://www.redfin.com/CA/San-Francisco/494-Joost-Ave-94127/home/2027386,San Francisco MLS,457244,N,Y,37.73257,-122.446531
MLS Listing,,Condo/Co-op,3346 21st St,San Francisco,CA,94110,1499000,3,1,Eureka Valley/Dolore,1590,,1910,18,943,195,Active,,,http://www.redfin.com/CA/San-Francisco/3346-21st-St-94110/home/12276955,San Francisco MLS,457659,N,Y,37.757087,-122.422138
MLS Listing,,Single Family Residential,631 Park Way,SOUTH SAN FRANCISCO,CA,94080,1499000,5,3,SOUTH SAN FRANCISCO,3800,9500,1956,7,394,,Active,,,http://www.redfin.com/CA/South-San-Francisco/631-Park-Way-94080/home/1868576,MLSListings,ML81651513,N,Y,37.6611845,-122.4190477
New Construction Plan,,Condo/Co-op,Residence 2,San Francisco,CA,94105,1500000,2,2,LUMINA,1189,,,,1262,,Active,,,http://www.redfin.com/CA/San-Francisco/LUMINA/Residence-2/home/105519565,NewHomeFeed,Plan-278428,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,1635 Chestnut St,San Francisco,CA,94123,1500000,2,1,Marina,1210,,1924,12,1240,,Active,,,http://www.redfin.com/CA/San-Francisco/1635-Chestnut-St-94123/home/113896831,San Francisco MLS,457922,N,Y,37.801294,-122.430237
MLS Listing,,Condo/Co-op,401 Harrison St Unit 36F,San Francisco,CA,94105,1505000,1,1,South Beach,830,,2014,97,1813,1097,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-36F/home/113105217,San Francisco MLS,454333,N,Y,37.7865463,-122.3920492
MLS Listing,,Condo/Co-op,3135 Divisadero St,San Francisco,CA,94123,1520000,2,1,Cow Hollow,1549,,1928,42,981,461,Active,,,http://www.redfin.com/CA/San-Francisco/3135-Divisadero-St-94123/home/113703136,San Francisco MLS,455847,N,Y,37.7986005,-122.4428283
MLS Listing,,Condo/Co-op,1490 Ocean Ave #402,SAN FRANCISCO,CA,94112,1523608,3,2,SAN FRANCISCO,1336,,2017,25,1140,708,Active,,,http://www.redfin.com/CA/San-Francisco/1490-Ocean-Ave-94112/unit-402/home/113747133,MLSListings,ML81648927,N,Y,37.7245631,-122.4578145
New Construction Plan,,Condo/Co-op,Residence 7,San Francisco,CA,94105,1525000,1,1,LUMINA,972,,,,1569,,Active,,,http://www.redfin.com/CA/San-Francisco/LUMINA/Residence-7/home/105519561,NewHomeFeed,Plan-278432,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,3590 20th St #205,San Francisco,CA,94110,1549000,2,2,Inner Mission,1112,,2015,31,1393,515,Active,,,http://www.redfin.com/CA/San-Francisco/3590-20th-St-94110/unit-205/home/102184769,San Francisco MLS,456736,N,Y,37.7585102,-122.4211923
MLS Listing,,Condo/Co-op,955 Leavenworth,San Francisco,CA,94109,1549000,3,2,Downtown,1722,,1908,59,900,150,Active,,,http://www.redfin.com/CA/San-Francisco/955-Leavenworth-St-94109/home/113538795,San Francisco MLS,455993,N,Y,37.790011,-122.415809
MLS Listing,,Condo/Co-op,1637 Chestnut St,San Francisco,CA,94123,1550000,2,1,Marina,1210,,1924,12,1281,,Active,,,http://www.redfin.com/CA/San-Francisco/1637-Chestnut-St-94123/unit-B/home/113972765,San Francisco MLS,457925,N,Y,37.8013909,-122.4302712
MLS Listing,,Condo/Co-op,201 Folsom St Unit 11B,San Francisco,CA,94105,1565000,2,2,South Beach,1187,,2017,46,1318,1057,Active,May-22-2017 11:00 AM,May-22-2017 05:00 PM,http://www.redfin.com/CA/San-Francisco/201-Folsom-St-94105/unit-11B/home/113669820,San Francisco MLS,456563,N,Y,37.7886997,-122.39226
MLS Listing,,Single Family Residential,42 Farragut Ave,San Francisco,CA,94112,1580800,6,4,Outer Mission,2600,2077,1926,90,608,,Active,,,http://www.redfin.com/CA/San-Francisco/42-Farragut-Ave-94112/home/1372655,San Francisco MLS,454463,N,Y,37.710679,-122.449887
MLS Listing,,Condo/Co-op,2655 Bush St #306,San Francisco,CA,94115,1590000,2,2,Lower Pacific Height,1311,,2016,68,1213,879,Active,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-306/home/113432553,San Francisco MLS,455746,N,Y,37.7858334,-122.4406677
MLS Listing,,Condo/Co-op,650 Delancey St #304,San Francisco,CA,94107,1595000,1,2,South Beach,1397,,1996,130,1142,566,Active,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-304/home/12396078,San Francisco MLS,453418,N,Y,37.7827982,-122.3897154
MLS Listing,,Condo/Co-op,322 6th St #5,San Francisco,CA,94103,1595000,2,3,South of Market,1997,,2001,11,799,700,Active,May-24-2017 12:30 PM,May-24-2017 02:00 PM,http://www.redfin.com/CA/San-Francisco/322-6th-St-94103/unit-5/home/1978213,San Francisco MLS,457493,N,Y,37.77795,-122.4054166
MLS Listing,,Single Family Residential,25 Castenada Ave,San Francisco,CA,94116,1595000,3,3.5,Forest Hill,2173,3201,1966,10,734,28,Active,,,http://www.redfin.com/CA/San-Francisco/25-Castenada-Ave-94116/home/964600,San Francisco MLS,457823,N,Y,37.750592,-122.461672
MLS Listing,,Single Family Residential,250 Urbano Dr,San Francisco,CA,94127,1598000,3,1,Ingleside Terrace,1520,6000,1925,39,1051,,Active,,,http://www.redfin.com/CA/San-Francisco/250-Urbano-Dr-94127/home/1615019,San Francisco MLS,456769,N,Y,37.7258244,-122.4676567
MLS Listing,,Single Family Residential,4840 California St,San Francisco,CA,94118,1598000,3,2,Lake,2270,2495,1905,10,704,,Active,,,http://www.redfin.com/CA/San-Francisco/4840-California-St-94118/home/1866587,San Francisco MLS,457969,N,Y,37.784833,-122.469561
MLS Listing,,Condo/Co-op,301 Main St Unit 18E,San Francisco,CA,94105,1599000,2,2,South Beach,1180,,2008,68,1355,930,Active,,,http://www.redfin.com/CA/San-Francisco/301-Main-St-94105/unit-18E/home/21966842,San Francisco MLS,455720,N,Y,37.789525,-122.3911753
MLS Listing,,Condo/Co-op,855 Folsom St #505,San Francisco,CA,94107,1599000,2,2,Yerba Buena,1396,,2001,122,1145,617,Active,May-24-2017 12:30 PM,May-24-2017 02:00 PM,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-505/home/877290,San Francisco MLS,453822,N,Y,37.7807737,-122.4021633
MLS Listing,,Townhouse,3208 Pierce St #101,San Francisco,CA,94123,1599000,2,2.5,Marina,1476,,2007,13,1083,887,Active,,,http://www.redfin.com/CA/San-Francisco/3208-Pierce-St-94123/unit-101/home/12354643,San Francisco MLS,456762,N,Y,37.7997886,-122.4391866
MLS Listing,,Single Family Residential,806 Urbano Dr,San Francisco,CA,94127,1599000,3,2.5,Ingleside Terrace,1531,9366,1924,6,1044,3,Active,May-27-2017 01:00 PM,May-27-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/806-Urbano-Dr-94127/home/1966821,San Francisco MLS,458095,N,Y,37.722861,-122.464362
MLS Listing,,Condo/Co-op,404-406 Hoffman Ave #406,San Francisco,CA,94114,1599000,3,2,Noe Valley,1559,,1966,24,1026,350,Active,,,http://www.redfin.com/CA/San-Francisco/406-Hoffman-Ave-94114/unit-406/home/113818708,San Francisco MLS,457379,N,Y,37.7505458,-122.440824
MLS Listing,,Condo/Co-op,683 Pennsylvania Ave #2,San Francisco,CA,94107,1599000,3,2,Potrero Hill,1932,,2002,32,828,350,Active,,,http://www.redfin.com/CA/San-Francisco/683-Pennsylvania-Ave-94107/unit-2/home/900474,San Francisco MLS,457112,N,Y,37.7578545,-122.3930245
MLS Listing,,Condo/Co-op,1230 Leavenworth St,San Francisco,CA,94109,1600000,3,1,Nob Hill,1710,,1909,45,936,,Active,,,http://www.redfin.com/CA/San-Francisco/1230-Leavenworth-St-94109/home/102821695,San Francisco MLS,456662,N,Y,37.7925591,-122.4158605
New Construction Plan,,Condo/Co-op,Residence 3,San Francisco,CA,94105,1605000,2,2,LUMINA,1366,,,,1175,,Active,,,http://www.redfin.com/CA/San-Francisco/LUMINA/Residence-3/home/105519564,NewHomeFeed,Plan-278429,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,1080 Chestnut Unit 5B,San Francisco,CA,94109,1625000,1,1.5,Russian Hill,1224,,,70,1328,1219,Active,,,http://www.redfin.com/CA/San-Francisco/1080-Chestnut-St-94109/unit-5B/home/113423898,San Francisco MLS,455658,N,Y,37.8030594,-122.4210523
New Construction Home,,Condo/Co-op,"1450 Franklin Street, Residence 1006",San Francisco,CA,94109,1625000,2,2,1450 Franklin,1273,,2016,186,1277,,Active,,,http://www.redfin.com/CA/San-Francisco/1450-Franklin-Street-Residence-1006-94109/home/110055751,NewHomeFeed,565291,N,Y,37.7881078,-122.4233468
MLS Listing,,Condo/Co-op,1490 Ocean Ave #201,SAN FRANCISCO,CA,94112,1636319,3,2,SAN FRANCISCO,1225,10236,2017,25,1336,691,Active,,,http://www.redfin.com/CA/San-Francisco/1490-Ocean-Ave-94112/unit-201/home/113746701,MLSListings,ML81648888,N,Y,37.7245631,-122.4578145
MLS Listing,,Condo/Co-op,1000 3rd St #1505,San Francisco,CA,94158,1640000,2,2,Mission Bay,1218,,,16,1346,824,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-1505/home/113881417,San Francisco MLS,457780,N,Y,37.7734359,-122.3898896
New Construction Plan,,Condo/Co-op,R1-1505,San Francisco,CA,94158,1640000,2,2,ONE Mission Bay,1218,,,,1346,,Active,,,http://www.redfin.com/CA/San-Francisco/ONE-Mission-Bay/R1-1505/home/113893569,NewHomeFeed,Plan-359808,N,Y,37.775051,-122.390643
MLS Listing,,Condo/Co-op,110 Channel St #303,San Francisco,CA,94158,1640000,3,2,Mission Bay,1272,,,17,1289,824,Active,,,http://www.redfin.com/CA/San-Francisco/110-Channel-St-94158/unit-303/home/113870268,San Francisco MLS,457757,N,Y,37.7733155,-122.3930001
New Construction Plan,,Condo/Co-op,R2-303,San Francisco,CA,94158,1640000,3,2,ONE Mission Bay,1272,,,,1289,,Active,,,http://www.redfin.com/CA/San-Francisco/ONE-Mission-Bay/R2-303/home/113893568,NewHomeFeed,Plan-359812,N,Y,37.775051,-122.390643
MLS Listing,,Condo/Co-op,3137 Divisadero St,San Francisco,CA,94123,1649000,2,2,Cow Hollow,1681,,1928,42,981,500,Active,,,http://www.redfin.com/CA/San-Francisco/3137-Divisadero-St-94123/home/1499130,San Francisco MLS,455848,N,Y,37.7986073,-122.4427148
MLS Listing,,Condo/Co-op,219 Brannan St Unit 16K,San Francisco,CA,94107,1650000,2,2,South Beach,1224,,2000,9,1348,1053,Active,May-24-2017 12:30 PM,May-24-2017 02:00 PM,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-16K/home/1665392,San Francisco MLS,458083,N,Y,37.7830568,-122.3901601
MLS Listing,,Condo/Co-op,1 Hawthorne St Unit 10E,San Francisco,CA,94105,1650000,2,2,Yerba Buena,1246,,2010,17,1324,748,Active,,,http://www.redfin.com/CA/San-Francisco/1-Hawthorne-St-94105/unit-10E/home/39604985,San Francisco MLS,457728,N,Y,37.78577,-122.3988537
MLS Listing,,Condo/Co-op,1228 Leavenworth St,San Francisco,CA,94109,1650000,3,1,Nob Hill,1710,,1909,45,965,,Active,,,http://www.redfin.com/CA/San-Francisco/1228-Leavenworth-St-94109/home/547803,San Francisco MLS,456666,N,Y,37.7925759,-122.415725
MLS Listing,,Condo/Co-op,536 Roosevelt Way,SAN FRANCISCO,CA,94114,1650000,3,2.5,SAN FRANCISCO,1722,1731,1977,10,958,350,Active,,,http://www.redfin.com/CA/San-Francisco/536-Roosevelt-Way-94114/home/668726,MLSListings,ML81651300,N,Y,37.7628753,-122.4445543
MLS Listing,,Single Family Residential,20 Wright St,San Francisco,CA,94110,1680000,3,2,Bernal Heights,1683,2495,1906,60,998,,Active,,,http://www.redfin.com/CA/San-Francisco/20-Wright-St-94110/home/1912067,San Francisco MLS,456041,N,Y,37.747599,-122.405441
MLS Listing,,Single Family Residential,111 Butterweed Ln,Brisbane,CA,94005,1688000,5,3,Brisbane,2995,8516,2014,67,564,231,Active,,,http://www.redfin.com/CA/Brisbane/111-Butterweed-Ln-94005/home/104014361,San Francisco MLS,453896,N,Y,37.696727,-122.4185269
MLS Listing,,Single Family Residential,112 Virginia Ave,San Francisco,CA,94110,1689000,3,3,Bernal Heights,1737,,,7,972,,Active,May-23-2017 02:30 PM,May-23-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/112-Virginia-Ave-94110/home/761343,San Francisco MLS,458139,N,Y,37.7423391,-122.4200524
MLS Listing,,Condo/Co-op,1000 3rd St #403,San Francisco,CA,94158,1690000,2,2,Mission Bay,1234,,,52,1370,824,Active,,,http://www.redfin.com/CA/San-Francisco/1000-3rd-St-94158/unit-403/home/113619070,San Francisco MLS,456404,N,Y,37.7734359,-122.3898896
New Construction Plan,,Condo/Co-op,R1-403,San Francisco,CA,94158,1690000,2,2,ONE Mission Bay,1234,,,,1370,,Active,,,http://www.redfin.com/CA/San-Francisco/ONE-Mission-Bay/R1-403/home/113856804,NewHomeFeed,Plan-359082,N,Y,37.775051,-122.390643
New Construction Plan,,Condo/Co-op,Residence 01,San Francisco,CA,94109,1690000,2,2,1450 Franklin,1266,,,,1335,,Active,,,http://www.redfin.com/CA/San-Francisco/1450-Franklin/Residence-01/home/109294400,NewHomeFeed,Plan-325688,N,Y,37.7881078,-122.4233468
MLS Listing,,Condo/Co-op,1450 Franklin St #501,San Francisco,CA,94109,1690000,2,2,Van Ness/Civic Center,1585,,,8,1066,1085,Active,,,http://www.redfin.com/CA/San-Francisco/1450-Franklin-St-94109/unit-501/home/113958221,San Francisco MLS,458115,N,Y,37.7881078,-122.4233468
MLS Listing,,Condo/Co-op,219 Brannan St Unit 3K,San Francisco,CA,94107,1690000,3,2,South Beach,1615,,2000,45,1046,1117,Active,May-28-2017 02:00 PM,May-28-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/219-Brannan-St-94107/unit-3K/home/1424654,San Francisco MLS,456439,N,Y,37.7830568,-122.3901601
MLS Listing,,Single Family Residential,125 Manchester St,San Francisco,CA,94110,1695000,3,1,Bernal Heights,1250,,,31,1356,,Active,,,http://www.redfin.com/CA/San-Francisco/125-Manchester-St-94110/home/1896279,San Francisco MLS,457129,N,Y,37.7443996,-122.4138791
MLS Listing,,Condo/Co-op,650 Delancey St #416,San Francisco,CA,94107,1695000,1,2,South Beach,1465,,1996,122,1157,565,Active,,,http://www.redfin.com/CA/San-Francisco/650-Delancey-St-94107/unit-416/home/12396173,San Francisco MLS,453828,N,Y,37.7827982,-122.3897154
MLS Listing,,Condo/Co-op,10 Mint Plz #3,San Francisco,CA,94103,1695000,2,2,South of Market,1559,,2006,95,1087,1426,Active,,,http://www.redfin.com/CA/San-Francisco/10-Mint-Plz-94103/unit-3/home/11743332,San Francisco MLS,454742,N,Y,37.7828787,-122.408096
MLS Listing,,Condo/Co-op,690 Market St #204,San Francisco,CA,94188,1695000,2,2.5,Financial District,1625,,,19,1043,2785,Active,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-204/home/21967161,San Francisco MLS,457643,N,Y,37.7883046,-122.4032778
MLS Listing,,Condo/Co-op,18 Lansing St #403,San Francisco,CA,94105,1695000,2,2,South Beach,1675,,1928,107,1012,575,Active,May-24-2017 12:30 PM,May-24-2017 02:00 PM,http://www.redfin.com/CA/San-Francisco/18-Lansing-St-94105/unit-403/home/12395949,San Francisco MLS,454249,N,Y,37.7863632,-122.3938675
MLS Listing,,Condo/Co-op,271 Frederick St,San Francisco,CA,94117,1695000,3,2.5,Haight Ashbury,1722,,1906,2,984,362,Active,May-23-2017 12:00 PM,May-23-2017 01:30 PM,http://www.redfin.com/CA/San-Francisco/271-Frederick-St-94117/home/1432610,San Francisco MLS,458305,N,Y,37.766823,-122.447543
MLS Listing,,Condo/Co-op,725 Florida St #3,San Francisco,CA,94110,1695000,2,2.5,Inner Mission,1946,,2000,4,871,699,Active,May-23-2017 02:00 PM,May-23-2017 03:30 PM,http://www.redfin.com/CA/San-Francisco/725-Florida-St-94110/unit-3/home/12397064,San Francisco MLS,458129,N,Y,37.759939,-122.410576
MLS Listing,,Single Family Residential,750 Laguna Honda Blvd,San Francisco,CA,94127,1695000,4,3,Forest Hill Extension,2190,,1927,4,774,,Active,May-24-2017 05:30 PM,May-24-2017 07:00 PM,http://www.redfin.com/CA/San-Francisco/750-Laguna-Honda-Blvd-94127/home/1073158,San Francisco MLS,458323,N,Y,37.7442356,-122.4569037
MLS Listing,,Single Family Residential,19 Justin Dr,San Francisco,CA,94112,1695000,4,4,Bernal Heights,2312,4120,1924,4,733,,Active,May-23-2017 02:00 PM,May-23-2017 03:30 PM,http://www.redfin.com/CA/San-Francisco/19-Justin-Dr-94112/home/1955910,San Francisco MLS,458031,N,Y,37.734762,-122.423365
MLS Listing,,Single Family Residential,862 Wisconsin St,San Francisco,CA,94107,1695000,3,3,Potrero Hill,2349,2500,1900,19,722,,Active,,,http://www.redfin.com/CA/San-Francisco/862-Wisconsin-St-94107/home/1906164,San Francisco MLS,457607,N,Y,37.7564009,-122.399166
MLS Listing,,Single Family Residential,200 Putnam St,San Francisco,CA,94110,1695000,3,3,Bernal Heights,2454,1750,2010,11,691,,Active,May-23-2017 02:00 PM,May-23-2017 03:30 PM,http://www.redfin.com/CA/San-Francisco/200-Putnam-St-94110/home/21995119,San Francisco MLS,457876,N,Y,37.7368298,-122.4111882
MLS Listing,,Condo/Co-op,501 Beale St Unit 10D,San Francisco,CA,94105,1698000,2,2,South Beach,1259,,2006,25,1349,900,Active,,,http://www.redfin.com/CA/San-Francisco/501-Beale-St-94105/unit-10D/home/22887011,San Francisco MLS,457400,N,Y,37.7862361,-122.3890738
MLS Listing,,Single Family Residential,39 Lupine Valley Ct,BRISBANE,CA,94005,1698000,5,3,BRISBANE,3070,8757,2004,23,553,196,Active,,,http://www.redfin.com/CA/Brisbane/39-Lupine-Valley-Ct-94005/home/1467017,MLSListings,ML81649115,N,Y,37.6947976,-122.4188346
MLS Listing,,Condo/Co-op,2655 Bush St #603,San Francisco,CA,94115,1699000,2,2,Lower Pacific Height,1003,,2017,117,1694,802,Active,,,http://www.redfin.com/CA/San-Francisco/2655-Bush-St-94115/unit-603/home/112974427,San Francisco MLS,453967,N,Y,37.7858334,-122.4406677
MLS Listing,,Condo/Co-op,2821 Buchanan St #3,San Francisco,CA,94123,1699000,2,1,Pacific Heights,1285,,1904,10,1322,270,Active,,,http://www.redfin.com/CA/San-Francisco/2821-Buchanan-St-94123/unit-3/home/113911935,San Francisco MLS,458037,N,Y,37.796411,-122.432277
MLS Listing,,Condo/Co-op,4630 18th St,San Francisco,CA,94114,1699000,3,2,Eureka Valley/Dolore,1904,,1895,24,892,335,Active,,,http://www.redfin.com/CA/San-Francisco/4630-18th-St-94114/home/21965601,San Francisco MLS,457288,N,Y,37.76068,-122.441769
MLS Listing,,Condo/Co-op,401 Harrison St Unit 20B,San Francisco,CA,94105,1700000,2,2,South Beach,1311,,2014,67,1297,1259,Active,,,http://www.redfin.com/CA/San-Francisco/401-Harrison-St-94105/unit-20B/home/113435735,San Francisco MLS,455797,N,Y,37.7865463,-122.3920492
MLS Listing,,Condo/Co-op,300 Beale St #301,San Francisco,CA,94105,1700000,2,2,South Beach,1798,,1937,94,945,823,Active,,,http://www.redfin.com/CA/San-Francisco/300-Beale-St-94105/unit-301/home/12395809,San Francisco MLS,454785,N,Y,37.7881762,-122.3925217
MLS Listing,,Condo/Co-op,1688 Pine St Unit E1111,San Francisco,CA,94109,1749000,2,2,Van Ness/Civic Center,1139,,2016,143,1536,799,Active,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-E1111/home/112795875,San Francisco MLS,453252,N,Y,37.7892328,-122.4235521
New Construction Plan,,Condo/Co-op,E1111,San Francisco,CA,94109,1749000,2,2,Rockwell,1139,,,,1536,,Active,,,http://www.redfin.com/CA/San-Francisco/Rockwell/E1111/home/113712691,NewHomeFeed,Plan-339994,N,Y,37.78945866,-122.4235623
MLS Listing,,Single Family Residential,198 Cresta Vista Dr,San Francisco,CA,94127,1749000,4,2,Westwood Highlands,1824,4312,,31,959,,Active,,,http://www.redfin.com/CA/San-Francisco/198-Cresta-Vista-Dr-94127/home/2027365,San Francisco MLS,457161,N,Y,37.7353965,-122.4556013
MLS Listing,,Condo/Co-op,95 6th Ave,San Francisco,CA,94118,1749000,3,2,Lake,1877,,1909,5,932,443,Active,,,http://www.redfin.com/CA/San-Francisco/95-6th-Ave-94118/home/1804854,San Francisco MLS,458184,N,Y,37.786839,-122.46498
MLS Listing,,Condo/Co-op,520 6th St #20,San Francisco,CA,94107,1749000,2,2.5,South of Market,2051,,2001,108,853,500,Active,,,http://www.redfin.com/CA/San-Francisco/520-6th-St-94103/unit-20/home/109254183,San Francisco MLS,454280,N,Y,37.7754881,-122.4023557
New Construction Plan,,Condo/Co-op,Residence 4,San Francisco,CA,94105,1750000,2,2,LUMINA,1401,,,,1249,,Active,,,http://www.redfin.com/CA/San-Francisco/LUMINA/Residence-4/home/105519563,NewHomeFeed,Plan-278430,N,Y,37.7886997,-122.39226
MLS Listing,,Condo/Co-op,555 4th St #831,San Francisco,CA,94107,1750000,3,2.5,South Beach,1760,,,3,994,657,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-831/home/12331174,San Francisco MLS,458297,N,Y,37.7790947,-122.3971378
MLS Listing,,Condo/Co-op,767 Bryant St #403,San Francisco,CA,94107,1750000,2,2,South of Market,2300,,2002,16,761,753,Active,May-25-2017 07:00 PM,May-25-2017 09:00 PM,http://www.redfin.com/CA/San-Francisco/767-Bryant-St-94107/unit-403/home/875728,San Francisco MLS,457783,N,Y,37.776358,-122.401564
MLS Listing,,Condo/Co-op,1545 Pine St #209,San Francisco,CA,94109,1765500,2,2,Van Ness/Civic Center,1398,,2017,52,1263,1015,Active,,,http://www.redfin.com/CA/San-Francisco/1545-Pine-St-94109/unit-209/home/113618905,San Francisco MLS,456400,N,Y,37.7892442,-122.4212438
MLS Listing,,Condo/Co-op,509 Pennsylvania Ave,San Francisco,CA,94107,1775000,3,3,Potrero Hill,1879,,1981,45,945,170,Active,,,http://www.redfin.com/CA/San-Francisco/509-Pennsylvania-Ave-94107/home/1928674,San Francisco MLS,456565,N,Y,37.760028,-122.393061
MLS Listing,,Condo/Co-op,1788 Clay St #804,SAN FRANCISCO,CA,94109,1785000,2,2,SAN FRANCISCO,1293,,2014,87,1381,732,Active,,,http://www.redfin.com/CA/San-Francisco/1788-Clay-St-94109/unit-804/home/50270404,MLSListings,ML81640063,N,Y,37.7924992,-122.4222352
MLS Listing,,Condo/Co-op,850 Minnesota #556,San Francisco,CA,94107,1795000,2,2.5,Central Waterfront,1586,,2008,45,1132,556,Active,,,http://www.redfin.com/CA/San-Francisco/850-Minnesota-St-94107/unit-556/home/40142840,San Francisco MLS,456599,N,Y,37.7598414,-122.3906805
MLS Listing,,Townhouse,2125 Bryant St #308,San Francisco,CA,94110,1795000,3,2.5,Inner Mission,1643,,2009,53,1093,464,Active,,,http://www.redfin.com/CA/San-Francisco/2125-Bryant-St-94110/unit-308/home/40138736,San Francisco MLS,456347,N,Y,37.7596546,-122.4095583
MLS Listing,,Single Family Residential,523 Alvarado St,San Francisco,CA,94114,1795000,3,1,Noe Valley,1675,2848,1909,18,1072,,Active,,,http://www.redfin.com/CA/San-Francisco/523-Alvarado-St-94114/home/1121315,San Francisco MLS,456079,N,Y,37.7536313,-122.4327667
MLS Listing,,Condo/Co-op,690 Market St #504,San Francisco,CA,94114,1795000,2,2.5,Financial District,1695,,2016,82,1059,2785,Active,,,http://www.redfin.com/CA/San-Francisco/690-Market-St-94104/unit-504/home/21967262,San Francisco MLS,455203,N,Y,37.7883046,-122.4032778
MLS Listing,,Condo/Co-op,3622 Broderick St #1,San Francisco,CA,94123,1795000,3,2,Marina,1703,,1984,46,1054,350,Active,,,http://www.redfin.com/CA/San-Francisco/3622-Broderick-St-94123/unit-1/home/1227703,San Francisco MLS,456450,N,Y,37.8038933,-122.4450885
MLS Listing,,Single Family Residential,39 Samoset St,San Francisco,CA,94110,1795000,3,2,Bernal Heights,1771,1746,1949,10,1014,,Active,May-23-2017 02:30 PM,May-23-2017 04:00 PM,http://www.redfin.com/CA/San-Francisco/39-Samoset-St-94110/home/1204005,San Francisco MLS,457847,N,Y,37.744439,-122.4084758
MLS Listing,,Condo/Co-op,114 A Russ St,San Francisco,CA,94103,1795000,3,3.5,South of Market,2032,,,111,883,558,Active,,,http://www.redfin.com/CA/San-Francisco/114-Russ-St-94103/home/1272631,San Francisco MLS,454134,N,Y,37.778493,-122.4079575
